course_code,course_name_chatgpt,course_name_manual,faculty_chatgpt,level_chatgpt,level_manual,sdgs_chatgpt,sdgs_manual,comparison_status,color,manual_source
TN2844,Solid State Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2953-P,Research Laboratory,,Applied Sciences,BSc,,[4],[],only_chatgpt,RED,
TN2953SO,Research Practicum,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2983,Bachelor Thesis,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2985,Introduction to Experiments in Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2986,Mathematical Methods for Modern Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2995,Final Research Project,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3100,Individual research project,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3104WI,Probability and Statistics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3105,Mathematics for Quantum Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3126,Information and Computation,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3136,Quantum Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3145,Quantum Communication and Computation,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3156,Quantum Sensing and Measurement,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3166,Solid-State Quantum Bits,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3166-A,Semiconductor Quantum Bits,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3166-B,Superconductor Quantum Bits,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN3175,Quantum Engineering Group Project,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TPM003A,Water Ethics,Water Ethics,"Technology, Policy and Management",MSc,,"[6, 11, 13, 14]","[6, 11, 13, 14]",match,GREEN,TPM.csv
TPM004A,Transport Safety,Transport Safety,"Technology, Policy and Management",MSc,,[],"[3, 9]",mismatch,ORANGE,TPM.csv
TPM007A,Talk Like TED,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TPM008B,Summer School Health Entrepreneurship,Summer School Health Entrepreneurship,"Technology, Policy and Management",MSc,,"[3, 8, 17]",[3],mismatch,ORANGE,TPM.csv
TPM010A,Cyber Crime Science,Cyber Crime Science,"Technology, Policy and Management",MSc,,[],[16],mismatch,ORANGE,TPM.csv
TPM012B,Environmental Ethics,Environmental Ethics,"Technology, Policy and Management",MSc,,"[5, 13, 15]","[14, 15, 17]",mismatch,ORANGE,TPM.csv
TPM013B,Environmental Ethics,Environmental Ethics,"Technology, Policy and Management",MSc,,"[5, 13, 15]","[14, 15, 17]",mismatch,ORANGE,TPM.csv
TPM014B,Ethics of AI,Ethics of AI,"Technology, Policy and Management",MSc,,[16],"[9, 16]",mismatch,ORANGE,TPM.csv
TPM015B,Ethics of AI,Ethics of AI,"Technology, Policy and Management",MSc,,[],"[9, 16]",mismatch,ORANGE,TPM.csv
TPM016A,Robots and Society,Robots and Society,"Technology, Policy and Management",MSc,,"[5, 8, 13, 16, 17]","[9, 16]",mismatch,ORANGE,TPM.csv
TPM018A,English Grammar for the University,,"Technology, Policy and Management",,,[],[],only_chatgpt,RED,
TPM020C,"Cybersecurity: Actors, Incentives, Interventions","Cybersecurity: Actors, Incentives, Interventions","Technology, Policy and Management",MSc,,[],[16],mismatch,ORANGE,TPM.csv
TPM021A,Economics and Finance,Economics and Finance,"Technology, Policy and Management",MSc,,[8],[8],match,GREEN,TPM.csv
TPM022A,Intermediate Economics,Intermediate Economics,"Technology, Policy and Management",MSc,,[8],[8],match,GREEN,TPM.csv
TPM023C,Cost-Benefit Analysis: Theory and Application,Cost-Benefit Analysis: Theory and Application,"Technology, Policy and Management",MSc,,"[3, 13, 16]","[8, 9, 13]",mismatch,ORANGE,TPM.csv
TPM024A,Methods for Risk Analysis and Management,Methods for Risk Analysis and Management,"Technology, Policy and Management",MSc,,[],"[3, 9]",mismatch,ORANGE,TPM.csv
TPM025B,User-Centred Security,User-Centred Security,"Technology, Policy and Management",MSc,,[],[16],mismatch,ORANGE,TPM.csv
TPM026A,System Reliability in Quantitative Risk Assessment,System Reliability in Quantitative Risk Assessment,"Technology, Policy and Management",MSc,,"[6, 7, 9]","[3, 9]",mismatch,ORANGE,TPM.csv
TPM027A,Cyber Risk Management,Cyber Risk Management,"Technology, Policy and Management",MSc,,[3],[16],mismatch,ORANGE,TPM.csv
TPM028B,Decision Making for Logistics and Transport Systems,Decision Making for Logistics and Transport Systems,"Technology, Policy and Management",MSc,,"[8, 9, 11, 12, 13]","[9, 11, 13]",mismatch,ORANGE,TPM.csv
TPM029A,Responsible Innovation,Responsible Innovation,"Technology, Policy and Management",MSc,,[3],"[3, 9, 12, 16]",mismatch,ORANGE,TPM.csv
TPM030A,Introduction to Cloud as Infrastructure: The effects of the new business of computing on practice,Introduction to Cloud as Infrastructure: The effects of the new business of computing on practice,"Technology, Policy and Management",MSc,,[9],"[8, 9, 16]",mismatch,ORANGE,TPM.csv
TPM031A,Design of Safety and Security Systems,Design of Safety and Security Systems,"Technology, Policy and Management",MSc,,[],"[3, 9]",mismatch,ORANGE,TPM.csv
TPM032A,Multi-Criteria Decision Analysis,Multi-Criteria Decision Analysis,"Technology, Policy and Management",MSc,,[],"[9, 11]",mismatch,ORANGE,TPM.csv
TPM033A,Sustainable Innovation and Transitions,Sustainable Innovation and Transitions,"Technology, Policy and Management",MSc,,"[7, 9, 11, 12, 13, 17]","[7, 9, 11, 12, 13]",match,GREEN,TPM.csv
TPM034A,Machine learning for socio-technical systems,Machine learning for socio-technical systems,"Technology, Policy and Management",MSc,,[],"[9, 11, 16]",mismatch,ORANGE,TPM.csv
TPM035B,Game theory and strategic decision making,Game theory and strategic decision making,"Technology, Policy and Management",MSc,,[],"[3, 9, 11]",mismatch,ORANGE,TPM.csv
TPM039A,Statistical Methods for Causal Inference and Prediction,Statistical Methods for Causal Inference and Prediction,"Technology, Policy and Management",MSc,,"[3, 6, 7, 13]","[3, 7, 8, 11]",mismatch,ORANGE,TPM.csv
TPM040A,Logistics Systems Engineering,Logistics Systems Engineering,"Technology, Policy and Management",MSc,,"[9, 11]","[9, 11, 12]",mismatch,ORANGE,TPM.csv
TPM042B,Science fiction: Reimagining Technological Futures,Science fiction: Reimagining Technological Futures,"Technology, Policy and Management",MSc,,[],"[9, 16]",mismatch,ORANGE,TPM.csv
TPM043A,Resilience of socio-technical-environmental systems,Resilience of socio-technical-environmental systems,"Technology, Policy and Management",MSc,,"[6, 7, 11, 13]","[7, 9, 11, 13, 14, 15]",mismatch,ORANGE,TPM.csv
TPM044A,Business Leadership for Engineers,,"Technology, Policy and Management",MSc,,[13],[],only_chatgpt,RED,
TPM052a,Economics of Global Value Chains,Economics of Global Value Chains,"Technology, Policy and Management",MSc,,"[8, 9, 13]","[8, 9, 10]",mismatch,ORANGE,TPM.csv
TPM0637SET,Economic Policy for Sustainable Energy,Economic Policy for Sustainable Energy,"Technology, Policy and Management",MSc,,"[7, 13]","[7, 8, 13]",mismatch,ORANGE,TPM.csv
TPM0931SET,Sustainable Energy Innovations and Transitions,Sustainable Energy Innovations and Transitions,"Technology, Policy and Management",MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,TPM.csv
TPM302B,Spoken English for Academic Purposes – Advanced,,"Technology, Policy and Management",,,[4],[],only_chatgpt,RED,
TPM305A,Writing a Master’s Thesis in English,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TPM306A,Writing Academic English using AI,,"Technology, Policy and Management",MSc,,[4],[],only_chatgpt,RED,
TPM330B,Engineering Ethics and Risk,Engineering Ethics and Risk,"Technology, Policy and Management",MSc,,[16],"[3, 9, 16]",mismatch,ORANGE,TPM.csv
TPM401A,Technology Entrepreneurship and Innovation,Technology Entrepreneurship and Innovation,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TPM402A,Technology Entrepreneurship and Health,Technology Entrepreneurship and Health,"Technology, Policy and Management",MSc,,[3],"[3, 8, 9]",mismatch,ORANGE,TPM.csv
TPM403SET,Technology Entrepreneurship and Sustainability,Technology Entrepreneurship and Sustainability,"Technology, Policy and Management",MSc,,"[7, 8, 9, 12, 13]","[7, 8, 9, 12, 13]",match,GREEN,TPM.csv
TPM404B,Technology Entrepreneurship and Internationalization,Technology Entrepreneurship and Internationalization,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9, 17]",match,GREEN,TPM.csv
TPM405A,Patent Law and Patent Policy,Patent Law and Patent Policy,"Technology, Policy and Management",MSc,,[],"[8, 9]",mismatch,ORANGE,TPM.csv
TPM406A,Corporate Entrepreneurship and Start-ups,Corporate Entrepreneurship and Start-ups,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TPM407B,Business Strategies for Digital Transformation,Business Strategies for Digital Transformation,"Technology, Policy and Management",MSc,,"[9, 12, 13, 17]","[8, 9, 12]",mismatch,ORANGE,TPM.csv
TPM408A,Financing Technology Ventures,Financing Technology Ventures,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TPM409A,Digital technology entrepreneurship and management,Digital technology entrepreneurship and management,"Technology, Policy and Management",MSc,,[],"[8, 9]",mismatch,ORANGE,TPM.csv
TPM411A,Idea to Start-up – IT and AI,Idea to Start-up – IT and AI,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TPM412A,Idea to Start-up - Health and Life Sciences,Idea to Start-up - Health and Life Sciences,"Technology, Policy and Management",MSc,,"[3, 8, 9, 16]","[3, 9]",mismatch,ORANGE,TPM.csv
TPM413A,Idea to Start-up - Energy and Sustainability,Idea to Start-up - Energy and Sustainability,"Technology, Policy and Management",MSc,,"[7, 9, 12, 13]","[7, 9, 12, 13]",match,GREEN,TPM.csv
TPM414A,Idea to Start-up – Deep Tech,Idea to Start-up – Deep Tech,"Technology, Policy and Management",MSc,,"[8, 9, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TPM415C,Regenerative Entrepreneurship in the Global South,Regenerative Entrepreneurship in the Global South,"Technology, Policy and Management",MSc,,"[12, 13, 14, 15, 17]","[10, 12, 13, 14, 15]",mismatch,ORANGE,TPM.csv
TPM416A,Turning Technology into Business,Turning Technology into Business,"Technology, Policy and Management",MSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TPM420A,Ready to Start-up,Ready to Start-up,"Technology, Policy and Management",MSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TPM423A,Technology Venture Development,Technology Venture Development,"Technology, Policy and Management",MSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TPM425B,Start-up Challenge,Start-up Challenge,"Technology, Policy and Management",MSc,,[],"[8, 9]",mismatch,ORANGE,TPM.csv
TPM426B,Start-up Challenge - Advanced,Start-up Challenge - Advanced,"Technology, Policy and Management",MSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TPM593A,Internship TPM,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TPM594A,TPM AI-Lab Research Internships,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TPM595A,TPM Research Projects,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TPM801A,Introduction to Water Governance in Deltas,Introduction to Water Governance in Deltas,"Technology, Policy and Management",MSc,,"[6, 11, 13]","[6, 11, 13, 15]",mismatch,ORANGE,TPM.csv
TPM802A,Model-based Water systems Assessment,Model-based Water systems Assessment,"Technology, Policy and Management",MSc,,"[6, 11, 13]","[6, 11, 13, 15]",mismatch,ORANGE,TPM.csv
TPM803A,Building with Nature and Beyond,Building with Nature and Beyond,"Technology, Policy and Management",MSc,,"[6, 9, 13, 15, 17]","[6, 11, 13, 14, 15]",mismatch,ORANGE,TPM.csv
TPM804A,Adaptive Planning for Management of Water Systems in Deltas,Adaptive Planning for Management of Water Systems in Deltas,"Technology, Policy and Management",MSc,,"[6, 13]","[6, 9, 11, 13]",mismatch,ORANGE,TPM.csv
TPM959A,Technology Battles,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TW-E01,Advanced Statistics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E02,Machine Learning,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E03,Markov Processes,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E04,Graph Theory,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E05,Inverse Problems,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E06,Mathematical Models in Biology and Physics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E07,Advanced Numerical Methods,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E08,Fourier Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E09,History of Mathematics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW-E98,Exploring Math Education,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[4],[],only_chatgpt,RED,
TW-E99,Algorithm Design for Mathematicians,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-01,Mentoraat,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-11,Problem Solving and Proofs,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[4],[],only_chatgpt,RED,
TW1-11TWN,Problem Solving and Proofs,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-12,Calculus,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-13,Introduction to Programming,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-21,Modelling 1,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-22,Analysis 1,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-23,Linear Algebra 1,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-31,Discrete Mathematics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-32,Analysis 2,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-33,Linear Algebra 2,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-41,Modelling 2,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-42,Ordinary Differential Equations,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW1-43,Introduction to Probability,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-11,Introduction to Statistics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-12,Real Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-13,Optimization,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-21,Modelling 3,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-22,Complex Function Theory,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-23,Partial Differential Equations,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-31,Numerical Methods,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-32,Measure and Probability Theory,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-41,Modelling 4,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW2-42,Algebra,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3710TU,Scientific Programming,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3715TU,Final Minor Project-Part A,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3720TU,Object Oriented Scientific Programming with C++,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3725TU,Final Minor Project-Part B,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3730TU,Numerical Methods for Differential Equations,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3740TU,Parallel Computing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TW3750TU,Numerical Methods for Stochastic Differential Equations,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TWN3002-24,Bachelor End Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
UD1010,Meeting Skills,,University Corporate Office,BSc,,[],[],only_chatgpt,RED,
UD1023,Rhetoric and Public Speaking,,University Corporate Office,BSc,,[],[],only_chatgpt,RED,
UD1056,CERN,CERN,University Corporate Office,BSc,,"[4, 9, 17]","[4, 8, 9]",mismatch,ORANGE,External.csv
UD1080,The Laboratory of Science Fiction,The Laboratory of Science Fiction,University Corporate Office,BSc,,[],"[4, 10, 16]",mismatch,ORANGE,External.csv
UD1082,Entrepreneurship for Global Challenges,Entrepreneurship for Global Challenges,University Corporate Office,BSc,,"[9, 17]","[8, 9, 10, 17]",mismatch,ORANGE,External.csv
UD1113,Scientific Writing,,University Corporate Office,BSc,,[4],[],only_chatgpt,RED,
UD2010,Technological Expertise in Public Debate,,University Corporate Office,MSc,,[],[],only_chatgpt,RED,
UD2012,Business Leadership for Engineers,,University Corporate Office,MSc,,[13],[],only_chatgpt,RED,
WB1135,Dynamics,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
WB1530-14,Thermodynamics,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
WB1630-20,Statics,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
WB1631-24,Mechanics of Materials,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
WB1641,Design Engineering Project 1,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
WB1642,Design Engineering Project 2,,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
